segment_id,category,text,subjects,objects,passive_subjects,oblique_agents,active_verbs,passive_verbs,transitive_verbs,intransitive_verbs,agent_count,patient_count,passive_count
150,Indigenous,"Seguitai a ridere e la donna rise anche lei, pazientemente, senza capire.",['donna'],['lei'],[],[],['rise'],[],['rise'],[],1,1,0
151,Indigenous,"e la donna mi guardava, paziente, sorridendo, senza chiedersi la ragione del mio indugio",['donna'],['ragione'],[],[],['guardare'],[],[],['guardare'],1,1,0
152,Indigenous,"Dovevo chiederle almeno il nome, sentivo il suo respiro tranquillo e il morbido corpo che riposava i","['che', 'c']","['nome', 'respiro', 'odore']",[],[],['riposare'],[],[],['riposare'],2,3,0
153,Indigenous,"Avvicinandomi alle baracche messe ai lati dell ’ ingresso, nel buio intravidi un groviglio di cenci ","['loro', 'che']","['groviglio', 'eco']",[],[],['trovare'],[],['trovare'],[],2,2,0
154,Indigenous,"Era l ’ altro adolescente, quello che s ’ attardava nelle sue danze e volteggiava qua e là, talmente","['che', 's']",[],[],[],"['attardare', 'attardare']",[],[],['attardare'],2,0,0
155,Indigenous,Aveva constatato com ’ è facile dondolare da un albero quando si ha la pelle bruna e cercava di mett,['pelle'],['distanza'],[],[],['avere'],[],[],['avere'],1,1,0
156,Indigenous,"Fuggiva come una bestia, senza chiedersi se eravamo tratti appunto dalla sua fuga a considerarlo col",[],['lo'],[],[],[],[],[],[],0,1,0
157,Indigenous,"Volevano vivere in pace, e spesso avevano chiesto un segno tangibile della loro buona volontà al pri","['soldato', 'che', 's']",['segno'],[],[],"['incontrare', 'incontrare']",[],[],['incontrare'],3,1,0
158,Indigenous,"Non era difficile incontrarne con un biglietto scaduto di qualche lotteria, era quello il loro docum",['documento'],[],['che'],[],[],['disturbare'],[],[],1,1,1
159,Indigenous,"S ’ erano sottomessi, accettando la volontà dell ’ Eterno.",['S'],['volontà'],[],[],['sottomettere'],[],[],['sottomettere'],1,1,0
160,Indigenous,"E altri portavano cartellini, con frasi non sempre degne di essere riferite, oppure con inviti a pre",['altro'],"['cartellino', 'portatore', 'scorciatoie']",[],[],['portare'],[],['portare'],[],1,3,0
161,Indigenous,"Guardava verso di noi, si sentiva perduto, e ci vedeva sulla sua pista, meravigliato che non sparass",[],[],[],[],[],[],[],[],0,0,0
162,Indigenous,"Vedevo il suo corpicino scosso dalla paura, aveva capito ch ’ era inutile proseguire.",[],['corpicino'],[],['paura'],[],[],[],[],0,1,0
163,Indigenous,"Il bimbo portava quei pantaloni per unico indumento, gli arrivavano dal petto ai piedi e appena vide",['bimbo'],"['pantalone', 'li', 'li', 'gesto', 'li']",[],[],['portare'],[],['portare'],[],1,5,0
164,Indigenous,"Me li restituiva, riconosceva ch ’ era roba non sua, approfittava dell ’ occasione di quell ’ incont",[],"['li', 'la']",[],[],[],[],[],[],0,2,0
165,Indigenous,"Tendeva la mano, porgendomeli, deciso a riconoscere il mio diritto, purché lo risparmiassi.",['mano'],"['li', 'diritto', 'lo']",[],[],['tendere'],[],[],['tendere'],1,3,0
166,Indigenous,"E seguimmo il bimbo, ch ’ era adesso sempre più stupito del nostro inseguimento.",['ch'],['bimbo'],[],[],[],[],[],[],1,1,0
167,Indigenous,"Non ci temeva, non stimava opportuno sorriderci, farci il saluto che aveva visto fare tante volte.",['che'],['saluto'],[],[],['vedere'],[],[],['vedere'],1,1,0
168,Indigenous,"Sarebbe restato là fino a che il lavoro non fosse compiuto, senza guardarci, e forse aspettandosi ch","['calcio', 'che', 'che']","['lo', 'corpo']",['lavoro'],[],"['mandare', 'ricoprire', 'sottrarre']",['compiere'],['mandare'],"['ricoprire', 'sottrarre']",3,3,1
169,Indigenous,"Il suo viso non esprimeva nessun sentimento, né la sorpresa per quel saluto che valeva una sconfitta","['viso', 'che', 'persona']","['sentimento', 'sconfitta']",[],[],"['esprimere', 'valere', 'ispirare']",[],"['esprimere', 'valere']",['ispirare'],3,2,0
170,Indigenous,"Non mi guardava più, e certo desiderava che me ne andassi.",[],[],[],[],[],[],[],[],0,0,0
171,Indigenous,"Quel bimbo s ’ era ormai rassicurato sulla nostra presenza, il mio breve dialogo col vecchio l ’ ave",['dialogo'],"['lo', 'forza', 'pietra', 'lo']",['bimbo'],[],['rendere'],['rassicurare'],['rendere'],[],1,5,1
172,Indigenous,"Lasciava la sua pietra vicino al vecchio e correva a un ’ altra, pieno di zelo, scegliendo le più gr",[],"['pietra', 'piccolo']",[],[],[],[],[],[],0,2,0
173,Indigenous,Credetti di sentire nelle sue parole il rimorso di essersi allontanato proprio il giorno in cui la s,"['presenza', 'che']","['rimorso', 'bimbo', 'voce']",[],[],['fare'],[],[],['fare'],2,3,0
174,Indigenous,Chi ci capisce niente coi soldati ?,['chi'],"['niente', 'soldato']",[],[],['capire'],[],['capire'],[],1,2,0
175,Indigenous,Se gli avessero strappato quel pezzo di carta sotto il naso ?,[],['pezzo'],[],[],[],[],[],[],0,1,0
176,Indigenous,Gli zaptié l ’ avrebbero fatto senza pensarci due volte.,['zaptié'],['lo'],[],[],['fare'],[],['fare'],[],1,1,0
177,Indigenous,"Erano venuti a cavallo, per quella rapida faccenda, si trovavano di passaggio e si fa presto a incen",[],['capanna'],[],[],[],[],[],[],0,1,0
178,Indigenous,"E d ’ altra parte, gli zaptié ricordavano ciò che gli ascari avevano fatto in Libia, sempre pagati d","['zaptié', 'ascaro', 'questo']","['ciò', 'che']",[],['padrone'],"['ricordare', 'fare']",[],"['ricordare', 'fare']",[],3,2,0
179,Indigenous,"E Johannes mi guardava, ma senza curiosità, forse non guardava nemmeno la mia persona, ma oltre; gua","['Johannes', 'che', 's']","['persona', 'ciglio']",[],[],"['guardare', 'aprire', 'aprire']",[],[],"['guardare', 'aprire']",3,2,0
180,Indigenous,"E io stavo lì a chiedere, e sarei guardato da quel vecchio come il comandante del plotone di esecuzi","['io', 'che', 'che', 'qualcuno']","['colpa', 'mano', 'lo']",[],['vecchio'],"['stare', 'avere', 'abbassare', 'fare']",[],"['avere', 'abbassare', 'fare']",['stare'],4,3,0
181,Indigenous,"Johannes riprese a riempire la fossa, voleva finire il suo lavoro prima che il sole fosse troppo alt","['Johannes', 'sole']","['fossa', 'lavoro']",[],[],['riprendere'],[],[],['riprendere'],2,2,0
182,Indigenous,"Non aveva visto uccidere i suoi, né incendiare le capanne, né sentito le grida degli uomini che ucci",['che'],"['suo', 'capanna', 'gridare']",[],[],['uccidere'],[],[],['uccidere'],1,3,0
183,Indigenous,"Io ero suo « padre », a me si rivolgeva quando aveva dubbi sull ’ opportunità di un affare.",['io'],['dubbio'],[],[],[],[],[],[],1,1,0
184,Indigenous,Allora sorrideva e chinava il capo perché fosse ben chiaro che era ai miei ordini e quel commercio c,[],"['capo', 'tempo']",[],[],[],[],[],[],0,2,0
185,Indigenous,"Era andata via, come se ne vanno via le donne, a « sposarsi » con qualche ufficiale o con qualche au",['donna'],[],[],[],['andare'],[],[],['andare'],1,0,0
186,Indigenous,"Era andata sull ’ altopiano, verso le città meravigliose, dove si dorme in magnifiche capanne e c ’ ","['altopiano', 'c', 'che']",[],[],[],"['andare', 'desiderare']",[],[],"['andare', 'desiderare']",3,0,0
187,Indigenous,"Era felice, gli avevano acconciato una vecchia divisa e lo lavavano spesso.",[],"['divisa', 'lo']",[],[],[],[],[],[],0,2,0
188,Indigenous,"Elias aveva frainteso il mio interesse per la vita del villaggio distrutto, aveva creduto che con qu",['Elias'],"['interesse', 'simpatia']",[],[],['fraintendere'],[],['fraintendere'],[],1,2,0
189,Indigenous,"Si credette in dovere di contraccambiarmela nell ’ unico modo che sentiva, la fedeltà.",['che'],['la'],[],[],['sentire'],[],[],['sentire'],1,1,0
190,Indigenous,"Hanno il commercio nel sangue, costoro, e la fedeltà l ’ intendono come una strada per arrivare alla",[],['commercio'],[],[],[],[],[],[],0,1,0
191,Indigenous,"Sentivo che con Johannes non l ’ avrei mai spuntata, avevo il torto di iniziare sempre io, questo do",['questo'],"['lo', 'torto', 'io']",[],[],['indurlare'],[],[],['indurlare'],1,3,0
192,Indigenous,"Sapevo che gli ascari non amano chi concede loro eccessiva confidenza, sospettando che in quella si ","['ascaro', 'chi', 'ingiustizia', 'che']",['confidenza'],[],[],"['amare', 'amare', 'nascondere', 'provare']",[],[],"['amare', 'nascondere', 'provare']",4,1,0
193,Indigenous,"Sapevo di ascari, prima puniti e successivamente assolti, che avevano preteso di scontare la punizio",['che'],"['punizione', 'garanzia']",['premio'],[],['pretendere'],['trascurare'],[],['pretendere'],1,3,1
194,Indigenous,"Mi accompagnò sino al torrente, come un dignitario che fa strada al suo ospite, impaziente di vederm",['che'],['strada'],[],[],['fare'],[],['fare'],[],1,1,0
195,Indigenous,"Lei, il complice più caro e che non avrebbe mai sospettato nulla",['che'],"['nu', 'la']",[],[],['sospettare'],[],['sospettare'],[],1,2,0
196,Indigenous,"Certo era uno scherzo, voleva dire, stavo scherzando !",[],[],[],[],[],[],[],[],0,0,0
197,Indigenous,"Prese dunque la mia mano e se la pose sul capo, in segno di servitù, per dire che avevo ogni potere ",[],"['mano', 'la', 'potere']",[],[],[],[],[],[],0,3,0
198,Indigenous,"Il bimbo era caduto e mi guardava, ancora sorridente, ancora credendo che lo scherzo seguitasse.","['bimbo', 'scherzo']",['mi'],[],[],"['cadere', 'seguitare']",[],[],"['cadere', 'seguitare']",2,1,0
199,Indigenous,"Poi, vidi che le sue labbra tremavano, tutto il mondo gli stava crollando addosso, non ci capiva più","['labbro', 'mondo', 'urlo']","['la', 'lo']",[],[],"['tremare', 'crollare', 'fare']",[],['fare'],"['tremare', 'crollare']",3,2,0
200,Indigenous,"Ritornò come se nulla fosse accaduto, soltanto tremava leggermente, per l ’ umidità che aveva assorb","['nu', 'che', 'labbro']","['la', 'sorriso']",[],[],"['accadere', 'assorbire', 'ritrovare']",[],"['accadere', 'ritrovare']",['assorbire'],3,2,0
201,Indigenous,"Gli indicai la cassetta (dovetti spostare il ritratto di Lei), e il bimbo sedette compunto, cercando",['bimbo'],"['cassetta', 'ritratto']",[],[],['sedere'],[],[],['sedere'],1,2,0
202,Indigenous,"Abbassò gli occhi e rispose con un gesto che voleva significare: nulla, oppure soltanto l ’ indiffer","['che', 'che', 'che']","['occhio', 'la', 'tempo']",[],[],"['significare', 'fare', 'apparire']",[],"['significare', 'fare']",['apparire'],3,3,0
203,Indigenous,"Ancora allargò le braccia, per significare: tutti.",[],['braccio'],[],[],[],[],[],[],0,1,0
204,Indigenous,"Ne fui sorpreso, temei persino che sotto questa fuga si celasse un disegno del bimbo, per impietosir",['disegno'],[],[],[],['celare'],[],[],['celare'],1,0,0
205,Indigenous,"E guardavo le baracche, guardavo quegli uomini ammucchiati come bestie, immersi nella loro disperata",[],"['baracca', 'uomo']",[],[],[],[],[],[],0,2,0
206,Indigenous,Una tremenda rassegnazione era calata sui loro volti.,['rassegnazione'],[],[],[],['calata'],[],[],['calata'],1,0,0
207,Indigenous,"Giovani e vecchi, mescolati, incapaci di lamentarsi (soltanto la notte, lo sapevo bene, riusciva a s",['giovane'],"['lo', 'lagrima', 'riposo']",[],[],['riuscire'],[],[],['riuscire'],1,3,0
208,Indigenous,"Si muovevano in quel breve spazio come larve scacciate da un vecchio deposito, urtandosi, lasciando ",[],"['scodella', 'passante']",[],['deposito'],[],[],[],[],0,2,0
209,Indigenous,"Non entrammo nella chiesa, attratti dalla pace di quel cortile dove vagavano, come assorte nella med",['donna'],[],[],['pace'],['assorgere'],[],[],['assorgere'],1,0,0
210,Indigenous,"C ’ era nei loro volti la stessa grave bellezza, ma velata da secoli di oscurità, le stesse acque pr","['bellezza', 'che']",[],[],[],['desiderare'],[],[],['desiderare'],2,0,0
211,Indigenous,"In quello stesso istante, come per mitigare il loro rifiuto, le due ragazze porsero le mani verso di",['ragazzo'],"['rifiuto', 'mano']",[],[],['porre'],[],['porre'],[],1,2,0
212,Indigenous,"Così stettero, serie, come bambine che porgono le mani perché si veda che sono pulite.",['che'],['mano'],[],[],['porre'],[],['porre'],[],1,1,0
213,Indigenous,"Le avevano mostrate come se non fossero le loro mani, ma volessero soltanto accusare qualcuno.",['mano'],['qualcuno'],[],[],['essere'],[],[],['essere'],1,1,0
214,Indigenous,"(Ma stavano nel cortile della chiesa, perché speravano, avrebbero sempre sperato.)",[],[],[],[],[],[],[],[],0,0,0
215,Indigenous,"Eppure, eccole là, quattro mani mangiate, con qualche dito rientrato nel palmo e quelle cupe escresc",[],[],[],[],[],[],[],[],0,0,0
216,Indigenous,"Ma sì, guardate pure, erano le nostre mani, e sarà sempre peggio, cadranno addirittura, e allora qua","['qualcuno', 'che']","['cibo', 'lo', 'cielo']",[],[],['imboccare'],[],['imboccare'],[],2,3,0
217,Indigenous,E altra gente resterà attratta dalla nostra bellezza e subito volterà le spalle sorridendo per l ’ i,['gente'],"['spalla', 'cancello', 'sguardo']",[],['bellezza'],['restare'],[],[],['restare'],1,3,0
218,Indigenous,"Stavano là come due macabre gitanti dimenticate dalla comitiva, con la notte che incombeva alle loro",['che'],[],[],['comitiva'],['incombere'],[],[],['incombere'],1,0,0
219,Indigenous,I loro turbanti facevano una sola macchia grigia.,['turbante'],['macchia'],[],[],['fare'],[],['fare'],[],1,1,0
220,Indigenous,"Soltanto una di esse, quella che avevo più guardata, mi accennò all ’ amica, fissando gli occhi nel ","['uno', 'che', 'entrambi']","['occhio', 'fastidio']",[],[],"['accennare', 'guardare', 'riprendere']",[],[],"['guardare', 'accennare', 'riprendere']",3,2,0
221,Indigenous,"Le donne adesso ridevano sommessamente, proprio come due ragazze che s ’ animano vedendosi osservate","['donna', 'che', 's']",[],[],[],"['ridere', 'animare', 'animare']",[],[],"['ridere', 'animare']",3,0,0
222,Indigenous,Qualcosa non era ancora morto in loro e sarebbe sopravvissuto allo sfacelo del corpo per molto tempo,['qualcosa'],[],[],[],['morire'],[],[],['morire'],1,0,0
223,Indigenous,"Colei che io più guardavo si acconciò anzi la veste, con rapida civetteria, e ancora per un attimo v","['Colei', 'io']","['che', 'veste', 'mano']",[],[],"['acconciare', 'guardare']",[],"['guardare', 'acconciare']",[],2,3,0
224,Indigenous,"Ricordai la lotta sostenuta da Mariam, una lotta cortese alla quale lei stessa non aveva creduto, la","['lei', 'che', 'che']","['lotta', 'ciò']",[],['Mariam'],"['credere', 'sapere', 'avere']",[],[],"['credere', 'sapere', 'avere']",3,2,0
225,Indigenous,"Poi, quelle mani che stringevano e certo volevano dirmi l ’ orrore della sua solitudine, la tentazio","['mano', 'che']","['orrore', 'me']",[],[],"['dire', 'stringere']",[],['dire'],['stringere'],2,2,0
226,Indigenous,"E poi, l ’ essersi rifiutata di accompagnarmi al ponte, l ’ aver voluto che dormissi nella boscaglia",[],[],[],[],[],[],[],[],0,0,0
227,Indigenous,"Voleva essere vinta, ecco tutto, per sentirsi meno colpevole.",[],[],[],[],[],[],[],[],0,0,0
228,Indigenous,"Salutava come sempre, sorridendo, ed ora vedevo nel suo sorriso la soddisfazione per lo scherzo perf",[],['soddisfazione'],[],[],[],[],[],[],0,1,0
229,Indigenous,"Anche questa risposta mi parve preparata da tempo, da molto tempo.",['risposta'],[],[],[],['parere'],[],[],['parere'],1,0,0
230,Indigenous,"C ’ era da cavargli poco, l ’ avevano mandato soltanto perché uno della congiura assistesse al trion","['C', 'uno']",['lo'],[],[],"['essere', 'assistere']",[],[],"['essere', 'assistere']",2,1,0
231,Indigenous,"Il mercante mi guardava intimorito, volevo forse sequestrargli quella merce di frodo, comprata alla ",['mercante'],['merce'],[],[],['guardare'],[],[],['guardare'],1,1,0
232,Indigenous,"Mi mostrò le mani, e le guardò anch ’ egli a lungo, come se le vedesse per la prima volta e vi scopr",['egli'],"['mano', 'le', 'le', 'qualcosa']",[],[],['guardare'],[],['guardare'],[],1,4,0
233,Indigenous,"Una giovane donna aveva portato da mangiare a un vecchio e stava seduta sull ’ orlo della baracca, a",['donna'],['orlo'],[],[],['portare'],[],[],['portare'],1,1,0
234,Indigenous,"Vedendo che la osservavo la osservò anche lei, come si osserva un monile.",['lei'],"['la', 'la']",['monile'],[],['osservare'],['osservare'],['osservare'],[],1,3,1
235,Indigenous,Non potevano star lì tutto il santo giorno ad aspettarmi !,[],['mi'],[],[],[],[],[],[],0,1,0
236,Indigenous,"Ma le donne non c ’ erano a quell ’ ora nel cortile, dovevano recarvisi soltanto la sera.",['donna'],[],[],[],[],[],[],[],1,0,0
237,Indigenous,"Per le preghiere, immagino.",[],[],[],[],[],[],[],[],0,0,0
238,Indigenous,"All ’ osteria, quando vi entrai, la grossa etiope vestita di rosa mi guardò con occhi severi.",['etiope'],[],[],[],['guardare'],[],[],['guardare'],1,0,0
239,Indigenous,Cosa venivo a fare in quel posto ?,[],['cosa'],[],[],[],[],[],[],0,1,0
240,Indigenous,Volevo bere birra acida in quelle coppe ?,[],['birra'],[],[],[],[],[],[],0,1,0
241,Indigenous,"Io, un « signore » ?",[],[],[],[],[],[],[],[],0,0,0
242,Indigenous,"Aveva un volto largo, chiaro, generoso, e anche le mani erano chiare, ben fatte.",['mano'],['volto'],[],[],[],[],[],[],1,1,0
243,Indigenous,"Voleva « isolarmi », peggio di quanto già fossi.",[],[],[],[],[],[],[],[],0,0,0
244,Indigenous,"(la vedevo passare seminuda nel vano della porta, cominciava a lavarsi, sfiancata dal caldo anche le",[],"['la', 'lei']",[],[],[],[],[],[],0,2,0
245,Indigenous,"Era un ’ indigena, si sdraiò e ascoltava serenamente i nostri discorsi, nessuno le disse di andarsen","['nessuno', 'io']",['discorrere'],[],[],"['dire', 'pensare']",[],[],"['dire', 'pensare']",2,1,0
246,Indigenous,"Leggeva un giornale di novelle, che gettò a terra quando mi vide entrare, ma non parve sorpresa, e f",['che'],"['giornale', 'sorpresa']",[],[],['gettare'],[],[],['gettare'],1,2,0
247,Indigenous,"Stette a lungo incerta, forse aspettava clienti; oppure la mia mossa la stava sconcertando.",['mossa'],"['cliente', 'la']",[],[],['sconcertare'],[],['sconcertare'],[],1,2,0
248,Indigenous,"Il marinaio chiese chi era l ’ uomo che doveva imbarcarsi; ma poiché la donna taceva, stimando inuti","['marinaio', 'uomo', 'che', 'donna']","['chi', 'risposta']",[],[],"['chiedere', 'imbarcare', 'tamere']",[],['chiedere'],"['imbarcare', 'tamere']",4,2,0
249,Indigenous,"Era un ’ indigena evoluta, leggeva novelle, lettura che doveva essere per lei fonte d ’ orgoglio e p",['che'],"['novella', 'giornale', 'lo', 'situazione']",[],[],[],[],[],[],1,4,0
250,Indigenous,"Questa era una buona situazione, stava proteggendo un uomo.",['questo'],['uomo'],[],[],[],[],[],[],1,1,0
251,Indigenous,E non sospettava nemmeno quale assurdo motivo mi avesse spinto in quella casa.,[],['motivo'],[],[],[],[],[],[],0,1,0
252,Indigenous,"Quale assurdo ma implacabile motivo mi avesse spinto da lei, che parlava come le sue bionde eroine e","['assurdo', 'motivo', 'che']",['concetto'],[],[],"['spingere', 'spingere', 'parlare']",[],[],"['spingere', 'parlare']",3,1,0
253,Indigenous,"Stava silenziosa, onorata di potermi offrire la sua ospitalità.",[],['ospitalità'],[],[],[],[],[],[],0,1,0
254,Indigenous,Ora certo stava immaginando cosa mai avevo potuto fare per mettermi in quella strada senza uscita.,[],['cosa'],[],[],[],[],[],[],0,1,0
255,Indigenous,Non sapeva nulla.,[],[],[],[],[],[],[],[],0,0,0
256,Indigenous,"Il giorno dopo avrebbe rinnovato la proposta ad altri marinai, ad altri capitani, per quello spirito",['carabiniere'],"['proposta', 'imbarco']",[],[],['venire'],[],[],['venire'],1,2,0
257,Indigenous,E la donna avrebbe abboccato.,['donna'],[],[],[],['abboccare'],[],[],['abboccare'],1,0,0
258,Indigenous,"Doveva lavarsi non per passare il tempo, ma per combattere il caldo.",[],"['tempo', 'caldo']",[],[],[],[],[],[],0,2,0
259,Indigenous,"Ma se le avessi parlato, ora che mi aveva espressa la sua simpatia, non avrebbe sentito un pentiment",[],"['simpatia', 'pentimento']",[],[],[],[],[],[],0,2,0
260,Indigenous,"La donna alzò le spalle, certo che doveva piacerle.",['donna'],"['spalla', 'le']",[],[],['alzare'],[],['alzare'],[],1,2,0
261,Indigenous,"Aveva raggiunto quell ’ invidiabile posizione di una casetta con la doccia, aveva clienti, sapeva le",['ragazzo'],"['posizione', 'cliente', 'novella', 'ingegnere']",[],[],['sposare'],[],['sposare'],[],1,4,0
262,Indigenous,"E non aveva mai conosciuto ingegneri, se non in mutande.",[],['ingegnere'],[],[],[],[],[],[],0,1,0
263,Indigenous,"Sarei partito, quella donna aveva sorriso al soffitto solo perché il fuochista s ’ era svegliato all","['donna', 'fuochista']",['sorriso'],[],[],"['avere', 'svegliare']",[],['avere'],['svegliare'],2,1,0
264,Indigenous,"Allora entrò nella sua stanza: il mio rifiuto l ’ aveva forse offesa, non valeva proprio la pena di ","['rifiuto', 'che']","['lo', 'offesa', 'pena']",[],[],"['avere', 'nascondere']",[],['avere'],['nascondere'],2,3,0
265,Indigenous,"Aveva imparato a leggere, andava al cinema, non si lavava più nelle pozze dei torrenti secchi, non r",[],['moneta'],['villaggio'],[],[],['dimenticare'],[],[],0,2,1
266,Indigenous,"Poteva restar nuda non per estrema innocenza, ma perché aveva superato tutti i pudori.",[],['pudore'],[],[],[],[],[],[],0,1,0
267,Indigenous,"E se si copriva il ventre con la vestaglia, improvvisamente, non era certo per timore della mia rivo",[],['ventre'],[],[],[],[],[],[],0,1,0
268,Indigenous,"Stava ferma e composta, il suo volto non voleva esprimere nulla, ma gli occhi, che vedevo soltanto a","['volto', 'occhio', 'che']",['la'],[],[],"['esprimere', 'vedere']",[],['esprimere'],['vedere'],3,1,0
269,Indigenous,Aveva creduto che volessi colpirla.,[],['la'],[],[],[],[],[],[],0,1,0
270,Indigenous,“ Perché questa commedia ? ”,[],[],[],[],[],[],[],[],0,0,0
271,Indigenous,dicevano i suoi occhi.,[],['occhio'],[],[],[],[],[],[],0,1,0
272,Indigenous,"Si scostò come se l ’ avessi schiaffeggiata, divenne livida, pensava che non valeva l ’ avermi ospit",['lo'],['risparmio'],[],[],['schiaffeggiare'],[],[],['schiaffeggiare'],1,1,0
273,Indigenous,Non potevo perdonarle di essere una donna diversa da quelle che popolavano le sue letture ?,['che'],"['le', 'lettura']",[],[],['popolare'],[],['popolare'],[],1,2,0
274,Indigenous,"Non disse nulla, si muoveva e forse sorrideva al soffitto, come aveva sorriso allorché tentavo di co",[],"['la', 'sorriso', 'fuochista']",[],[],[],[],[],[],0,3,0
275,Indigenous,"Ma inutile ormai cercare trentaduemila lire, ammesso che Mariam voglia fare il suo bel gesto, sotto ","['Mariam', 'perfidia']","['lira', 'gesto']",[],[],"['fare', 'nascondere']",[],['fare'],['nascondere'],2,2,0
276,Indigenous,Aveva la carta di sottomissione infissa nello spacco della canna.,[],['carta'],[],[],[],[],[],[],0,1,0
277,Indigenous,"Gli sorrisi e lui proseguì, tetro e fiducioso, salutando.",['sorriso'],[],[],[],['proseguire'],[],[],['proseguire'],1,0,0
278,Indigenous,"Doveva già sospettare qualcosa, perché il mio contegno era già di un fuggiasco, non più di un uffici",['contegno'],['qualcosa'],[],[],[],[],[],[],1,1,0
279,Indigenous,"A pochi passi da me c ’ era Johannes, seduto sui talloni, impassibile, sorseggiava qualcosa dalla sc",['che'],['qualcosa'],[],[],['servire'],[],[],['servire'],1,1,0
280,Indigenous,"Sorseggiava guardando attorno a sé, non s ’ era accorto che avevo aperto gli occhi",[],"['s', 'occhio']",[],[],[],[],[],[],0,2,0
281,Indigenous,"Poi, seguitammo a tacere per qualche minuto, io incapace di parlare, lui guardandomi senza curiosità","['io', 'lui']","['mano', 'canna']",[],[],"['seguire', 'guardare']",[],['guardare'],['seguire'],2,2,0
282,Indigenous,"Camminava curvo, le spalle rientrate.",['spalla'],[],[],[],['camminare'],[],[],['camminare'],1,0,0
283,Indigenous,"Sarebbe andato a chiedere soccorsi, non voleva noie.",[],['noia'],[],[],[],[],[],[],0,1,0
284,Indigenous,Riconosceva il mio diritto.,[],['diritto'],[],[],[],[],[],[],0,1,0
285,Indigenous,"Poiché mi guardava, senza capire o fingendo di non capire perché confessassi, non osando nemmeno rit",[],['mano'],[],[],[],[],[],[],0,1,0
286,Indigenous,ch ’ era secca e scabra come un ferro mangiato dalla ruggine,['ch'],[],[],['ruggine'],[],[],[],[],1,0,0
287,Indigenous,"Si allontanò verso la sua capanna, voltandosi appena a considerarmi, sempre più severo, perché aveva",['convinzione'],"['mi', 'colpo']",[],[],['subire'],[],['subire'],[],1,2,0
288,Indigenous,Ma era soddisfatto.,[],[],[],[],[],[],[],[],0,0,0
289,Indigenous,"Lo interrogai sulle tribù del bassopiano, ed egli fu prodigo di indicazioni, sicché alla fine del no","['egli', 'io']",['lo'],[],[],['recarmare'],[],[],['recarmare'],2,1,0
290,Indigenous,"Lavorava lentamente, facendo la punta ai pali col suo coltello, ma interrompendosi spesso a guardare",[],"['la', 'coltello', 'spiazzo']",[],[],[],[],[],[],0,3,0
291,Indigenous,"Erano pali che gli servivano di certo per un nuovo giaciglio; poi, contandoli mi accorsi che per un ",['che'],"['letto', 'palo']",[],[],['servire'],[],[],['servire'],1,2,0
292,Indigenous,"Restava a volte col coltello nella mano alzata, ma gli occhi non vedevano più in là del suo fuoco, o","['coltello', 'occhio', 'ch']",[],[],[],"['restare', 'vedere']",[],[],"['restare', 'vedere']",3,0,0
293,Indigenous,"Quando riprendeva a dar colpi col coltello (e mi irritava la sua lentezza, perché spesso non riusciv","['che', 'giorno', 'egli']","['colpo', 'coltello', 'lentezza', 'legno', 'lo', 'pensiero', 'lo']",[],[],"['preoccupare', 'passare', 'accennare']",[],['preoccupare'],"['passare', 'accennare']",3,7,0
294,Indigenous,"Veniva talvolta a dirmi altre cose sui luoghi del bassopiano, contento se mi vedeva prendere il tacc",[],"['cosa', 'taccuino', 'le']",[],[],[],[],[],[],0,3,0
295,Indigenous,"Anche Johannes, suppongo, non conosceva il valore del Tempo, e laggiù le stagioni mutavano appena il","['Johannes', 'stagione', 'egli']","['valore', 'colore', 'stagione']",[],[],"['conoscere', 'mutare', 'vivere']",[],"['conoscere', 'mutare', 'vivere']",[],3,3,0
296,Indigenous,"e Johannes mi stava osservando, perché quell ’ operazione doveva sembrargli un sintomo chiaro della ","['Johannes', 'operazione']",['sintomo'],[],[],"['osservare', 'sembrare']",[],['sembrare'],['osservare'],2,1,0
297,Indigenous,"Lo accettò senza ringraziare, come un omaggio dovutogli, subito introdusse la lingua nel pacchetto, ",[],"['lo', 'lingua', 'sale']",[],[],[],[],[],[],0,3,0
298,Indigenous,"Johannes, come tutti i suoi simili, doveva considerarlo il più prezioso degli elementi, preferibile ",['Johannes'],"['lo', 'guerra']",[],[],['considerare'],[],['considerare'],[],1,2,0
299,Indigenous,Ma allora fingeva di non vedermi.,[],[],[],[],[],[],[],[],0,0,0
300,Indigenous,"Forse il vecchio si aspettava che rifiutassi, o almeno che ne restassi sorpreso,",['vecchio'],[],[],[],['aspettare'],[],[],['aspettare'],1,0,0
301,Indigenous,"Mi accorsi che avevo vinto, perché Johannes dimenticava di mangiare e si distraeva a guardarmi, a sp",['Johannes'],"['mi', 'effetto']",[],[],['dimenticare'],[],[],['dimenticare'],1,2,0
302,Indigenous,"E per la prima volta gli occhi di Johannes tradirono una curiosità, la curiosità del dinamitardo che","['occhio', 'che', 'bomba']","['curiosità', 'miccia']",[],[],"['tradire', 'scoppiare']",[],['tradire'],['scoppiare'],3,2,0
303,Indigenous,"Johannes non poté tenersi, e, con visibile sforzo, chiese se mi piaceva quel cibo.","['Johannes', 'cibo']",[],[],[],"['tenere', 'piacere']",[],[],"['tenere', 'piacere']",2,0,0
